
# S-000000019030158 260524
G106_101_G	16	290524	04.49	2730.8546	0.0277	-1.20	2729.6588	27.446028	84.315285	161.0
G106_102_G	17	290524	05.24	2722.4236	0.0210	-1.18	2721.2418	27.430504	84.423622	218.2
G106_102_G	17	290524	05.25	2722.4222	0.0171	-1.18	2721.2402	27.430504	84.423622	218.2
G106_102_G	17	290524	05.26	2722.4224	0.0267	-1.18	2721.2409	27.430504	84.423622	218.2
G106_102_G	17	290524	05.27	2722.4230	0.0206	-1.18	2721.2407	27.430504	84.423622	218.2
G106_102_G	17	290524	05.28	2722.4218	0.0216	-1.18	2721.2404	27.430504	84.423622	218.2
G106_101_G	16	290524	06.03	2730.8312	0.0200	-1.16	2729.6672	27.446005	84.315338	185.6
G106_101_G	16	290524	06.04	2730.8296	0.0228	-1.16	2729.6660	27.446005	84.315338	185.6
G106_101_G	16	290524	06.05	2730.8286	0.0273	-1.16	2729.6645	27.446005	84.315338	185.6
G106_101_G	16	290524	06.06	2730.8263	0.0234	-1.16	2729.6621	27.446005	84.315338	185.6
G106_101_G	16	290524	06.07	2730.8259	0.0307	-1.16	2729.6622	27.446005	84.315338	185.6
G106_100_G	15	290524	06.44	2739.1372	0.0435	-1.12	2738.0131	27.500473	84.262108	163.3
G106_100_G	15	290524	06.45	2739.1408	0.0212	-1.13	2738.0127	27.500473	84.262093	162.3
G106_100_G	15	290524	06.46	2739.1451	0.0162	-1.13	2738.0148	27.500475	84.262093	162.0
G106_100_G	15	290524	06.47	2739.1458	0.0229	-1.13	2738.0113	27.500475	84.262093	161.5
G106_100_G	15	290524	06.48	2739.1476	0.0255	-1.14	2738.0120	27.500475	84.262093	161.0
G100_101_G	12	290524	08.56	2731.3648	0.0114	-1.08	2730.2889	27.645376	84.494156	184.6
G100_101_G	12	290524	08.57	2731.3649	0.0163	-1.08	2730.2883	27.645365	84.494194	179.7
G100_101_G	12	290524	08.58	2731.3661	0.0184	-1.08	2730.2902	27.645365	84.494209	170.9
G100_101_G	12	290524	08.59	2731.3670	0.0224	-1.08	2730.2916	27.645361	84.494194	170.1
G100_101_G	12	290524	09.00	2731.3661	0.0179	-1.08	2730.2898	27.645361	84.494194	170.7

# S-000000019030158 290524
G108_100_G	2	290524	10.46	2682.8231	0.0163	-1.05	2681.7717	27.434193	85.038132	457.0
G108_100_G	2	290524	10.47	2682.8248	0.0101	-1.05	2681.7736	27.434193	85.038124	456.4
G108_100_G	2	290524	10.48	2682.8261	0.0143	-1.05	2681.7744	27.434189	85.038124	455.9
G108_100_G	2	290524	10.49	2682.8274	0.0186	-1.05	2681.7746	27.434189	85.038094	455.7
G108_100_G	2	290524	10.50	2682.8275	0.0297	-1.05	2681.7738	27.434183	85.038094	455.5
G108_101_G	18	290524	11.21	2678.8637	0.0178	-1.05	2677.8119	27.379454	85.128922	453.9
G108_101_G	18	290524	11.22	2678.8627	0.0122	-1.05	2677.8100	27.379454	85.128922	453.7
G108_101_G	18	290524	11.23	2678.8644	0.0147	-1.05	2677.8107	27.379452	85.128922	453.6
G108_101_G	18	290524	11.24	2678.8637	0.0173	-1.05	2677.8102	27.379452	85.128922	453.5
G108_101_G	18	290524	11.25	2678.8639	0.0156	-1.05	2677.8093	27.379448	85.128922	453.4
G108_102_G	19	290524	12.00	2701.7313	0.0145	-1.06	2700.6697	27.359901	85.258827	290.4
G108_102_G	19	290524	12.01	2701.7314	0.0165	-1.06	2700.6681	27.359901	85.258827	290.4
G108_102_G	19	290524	12.02	2701.7339	0.0189	-1.06	2700.6698	27.359901	85.258827	290.5
